INSPECTION_TYPE,BORO_CODE,STREET_NAME,ZIP_CODE,LATITUDE,LONGITUDE,BOROUGH,INSPECTION_DATE,RESULT
Initial,3,ROGERS AVENUE,11216,40.67388798,-73.95291455,Brooklyn,2023-09-11 14:21:00,Passed
Compliance,3,HALSEY STREET,11216,40.68145533,-73.95290198,Brooklyn,2023-10-23 15:03:00,Rat Activity
Initial,3,CEDAR STREET,11221,40.697282,-73.92723545,Brooklyn,2023-12-12 14:12:00,Passed
Compliance,2,BASSETT AVENUE,10461,40.85190561,-73.84278459,Bronx,2023-10-27 12:30:00,Passed
Initial,2,CROTONA AVENUE,10458,40.85244904,-73.88437474,Bronx,2023-09-14 10:00:00,Passed
Initial,1,EAST  101 STREET,10029,40.78952084,-73.94974477,Manhattan,2023-09-12 15:05:00,Passed
Initial,1,AVENUE A,10009,40.72716139,-73.98271078,Manhattan,2023-08-16 09:39:00,Rat Activity
Initial,1,WEST 96 STREET,10025,40.792159,-73.96590411,Manhattan,2023-08-21 15:20:00,Passed
Initial,2,JEROME AVENUE,10467,40.88538598,-73.87922151,Bronx,2023-07-21 15:20:00,Failed for Other R
Compliance,2,WILSON AVENUE,10469,40.86839607,-73.84899326,Bronx,2023-05-11 10:45:00,Failed for Other R
Compliance,1,MADISON STREET,10002,40.71217618,-73.99565342,Manhattan,2023-10-30 11:18:00,Passed
Initial,1,BROADWAY,10031,40.83067724,-73.94735752,Manhattan,2023-03-27 09:29:00,Rat Activity
Compliance,2,CAMBRELENG AVENUE,10458,40.85462105,-73.88529997,Bronx,2023-06-23 13:00:00,Rat Activity
Initial,2,EAST 180 STREET,10457,40.84732191,-73.8871813,Bronx,2023-12-19 09:39:00,Passed
Initial,1,WEST 111 STREET,10026,40.80025791,-73.95542901,Manhattan,2023-10-04 13:07:00,Passed
Initial,3,NOLL STREET,11206,40.70245035,-73.93160819,Brooklyn,2023-11-01 09:22:00,Passed
Initial,1,EAST 101 STREET,10029,40.78852893,-73.94738736,Manhattan,2023-11-16 10:35:00,Passed
Initial,3,GREENE AVENUE,11238,40.68732921,-73.96033291,Brooklyn,2023-10-02 14:20:00,Passed
Initial,2,POND PLACE,10458,40.86714838,-73.88846721,Bronx,2023-05-01 12:02:00,Passed
Compliance,3,KOSCIUSZKO STREET,11221,40.69150522,-73.94357334,Brooklyn,2023-02-21 12:30:00,Passed
Initial,2,OAK TERRACE,10454,40.80877328,-73.91402545,Bronx,2023-06-13 10:08:00,Passed
Initial,2,UNDERCLIFF AVENUE,10453,40.85135412,-73.92015495,Bronx,2023-04-20 14:13:00,Passed
Initial,3,FLUSHING AVENUE,11206,40.7011732,-73.93991533,Brooklyn,2023-11-21 15:34:00,Passed
Initial,3,STARR STREET,11237,40.70377433,-73.9244512,Brooklyn,2023-06-21 14:30:00,Passed
Compliance,1,EAST 121 STREET,10035,40.80172157,-73.93905486,Manhattan,2023-08-11 12:55:00,Rat Activity
Compliance,3,BUSHWICK AVENUE,11206,40.70173151,-73.93689614,Brooklyn,2023-07-26 11:34:00,Rat Activity
Compliance,4,BEACH  131 STREET,11694,40.578159,-73.85123954,Queens,2023-09-25 15:15:00,Failed for Other R
Initial,1,WEST 117 STREET,10026,40.8034757,-73.95102732,Manhattan,2023-12-06 13:45:00,Passed
Initial,1,EAST 116 STREET,10029,40.79972879,-73.94427226,Manhattan,2023-08-10 09:35:00,Passed
Initial,1,WEST 143 STREET,10030,40.81991646,-73.93900562,Manhattan,2023-06-27 12:50:00,Passed
Initial,1,EAST 129 STREET,10035,40.80859194,-73.93956873,Manhattan,2023-07-13 14:22:00,Failed for Other R
Initial,1,WEST 127 STREET,10027,40.81120155,-73.94959467,Manhattan,2023-10-04 15:04:00,Passed
Initial,1,SHERMAN AVENUE,10034,40.86475299,-73.92282868,Manhattan,2023-08-25 14:10:00,Passed
Compliance,1,EAST 106 STREET,10029,40.79250587,-73.94693277,Manhattan,2023-12-29 11:49:00,Passed
Initial,1,EAST 119 STREET,10035,40.8017291,-73.94302082,Manhattan,2023-07-17 16:08:00,Passed
Initial,1,WEST 45 STREET,10036,40.76085165,-73.99239783,Manhattan,2023-07-26 14:10:00,Passed
Initial,3,WEIRFIELD STREET,11221,40.69132529,-73.91089963,Brooklyn,2023-02-25 10:04:00,Passed
Initial,1,BROADWAY,10031,40.8285288,-73.94890217,Manhattan,2023-07-26 16:12:00,Rat Activity
Initial,1,3 AVENUE,10029,40.79176366,-73.94454258,Manhattan,2023-09-19 14:55:00,Passed
Initial,4,47 AVENUE,11101,40.74587596,-73.95514794,Queens,2023-08-21 10:30:00,Rat Activity
Initial,2,GRAND AVENUE,10453,40.85430475,-73.90912245,Bronx,2023-02-08 08:10:00,Passed
Initial,1,EAST 106 STREET,10029,40.79004373,-73.9411024,Manhattan,2023-12-13 12:51:00,Rat Activity
Compliance,2,ELLIOT PLACE,10452,40.83860976,-73.91553715,Bronx,2023-03-30 13:11:00,Rat Activity
Initial,2,GRANT AVENUE,10456,40.83242321,-73.91566428,Bronx,2023-08-04 08:48:00,Passed
Initial,2,SEYMOUR AVENUE,10469,40.87245842,-73.84703506,Bronx,2023-12-28 14:40:00,Passed
Initial,1,3 AVENUE,10035,40.79978356,-73.93864489,Manhattan,2023-11-16 09:29:00,Passed
Compliance,3,WILLOUGHBY AVENUE,11221,40.69800308,-73.93037218,Brooklyn,2023-04-25 14:41:00,Passed
Initial,3,HERKIMER STREET,11216,40.67959535,-73.94878959,Brooklyn,2023-11-02 15:12:00,Rat Activity
Initial,1,AVENUE C,10009,40.72247289,-73.98001345,Manhattan,2023-08-08 15:10:00,Rat Activity
Initial,2,EASTCHESTER ROAD,10461,40.85229369,-73.84356807,Bronx,2023-01-24 08:20:00,Passed
Compliance,3,BERGEN STREET,11238,40.67791765,-73.96111727,Brooklyn,2023-07-12 15:28:00,Rat Activity
Initial,1,WEST 148 STREET,10031,40.82866919,-73.94983433,Manhattan,2023-09-26 15:39:00,Passed
Compliance,3,PLAZA ST EAST,11238,40.67482396,-73.9690647,Brooklyn,2023-05-23 12:00:00,Rat Activity
Initial,3,TROUTMAN STREET,11206,40.69817998,-73.93244205,Brooklyn,2023-09-08 12:20:00,Rat Activity
Compliance,1,WEST  103 STREET,10025,40.79641767,-73.96216019,Manhattan,2023-09-08 13:40:00,Rat Activity
Initial,1,WEST 184 STREET,10033,40.85007051,-73.9299919,Manhattan,2023-12-20 11:57:00,Passed
Compliance,1,1 AVENUE,10075,40.77156066,-73.95326764,Manhattan,2023-03-28 14:55:00,Rat Activity
Initial,1,1 AVENUE,10029,40.78903334,-73.94047854,Manhattan,2023-09-23 08:00:00,Rat Activity
Initial,3,LEXINGTON AVENUE,11216,40.68708612,-73.95608187,Brooklyn,2023-07-24 10:40:00,Passed
Initial,1,EAST 104 STREET,10029,40.79010343,-73.94527347,Manhattan,2023-10-17 11:27:00,Failed for Other R
Initial,4,53 ROAD,11378,40.7305127,-73.88921635,Queens,2023-11-02 10:55:00,Passed
Compliance,1,WEST 148 STREET,10031,40.82628964,-73.94418488,Manhattan,2023-06-27 14:30:00,Rat Activity
Initial,1,ADAM C POWELL BLVD,10026,40.80101495,-73.95413903,Manhattan,2023-11-06 13:03:00,Rat Activity
Initial,1,BAYARD STREET,10013,40.71613147,-73.99993146,Manhattan,2023-06-05 15:30:00,Rat Activity
Initial,1,SHERMAN AVENUE,10034,40.86470915,-73.92294804,Manhattan,2023-08-25 14:17:00,Passed
Initial,2,JACKSON AVENUE,10456,40.81909055,-73.90669586,Bronx,2023-08-29 11:01:00,Passed
Initial,3,BEDFORD AVENUE,11216,40.67967134,-73.95318806,Brooklyn,2023-09-18 16:16:00,Passed
Compliance,1,EAST 124 STREET,10035,40.80286167,-73.9359041,Manhattan,2023-09-26 14:53:00,Passed
Initial,3,HAWTHORNE STREET,11225,40.65780274,-73.9509004,Brooklyn,2023-10-05 09:47:00,Rat Activity
Compliance,3,UNDERHILL AVENUE,11238,40.67842134,-73.96547216,Brooklyn,2023-07-10 11:51:00,Rat Activity
Initial,2,WATSON AVENUE,10472,40.82912701,-73.85531961,Bronx,2023-08-08 07:30:00,Failed for Other R
Initial,2,BONNER PLACE,10456,40.82769769,-73.91693137,Bronx,2023-09-07 11:39:00,Rat Activity
Initial,1,EAST 9 STREET,10003,40.73034893,-73.98999111,Manhattan,2023-08-17 09:55:00,Passed
Compliance,2,OAK POINT AVENUE,10474,40.81047914,-73.88431789,Bronx,2023-12-27 14:30:00,Passed
Initial,3,MADISON STREET,11216,40.68454288,-73.95212818,Brooklyn,2023-03-07 11:01:00,Passed
Initial,3,DEKALB AVENUE,11205,40.69077528,-73.95656623,Brooklyn,2023-07-21 08:07:00,Rat Activity
Initial,3,QUINCY STREET,11216,40.68678537,-73.95216623,Brooklyn,2023-09-08 15:52:00,Passed
Initial,3,PACIFIC STREET,11216,40.67754455,-73.94778891,Brooklyn,2023-08-16 12:24:00,Passed
Initial,3,LINCOLN PLACE,11238,40.67162833,-73.95817573,Brooklyn,2023-06-20 13:35:00,Rat Activity
Compliance,2,CLAY AVENUE,10456,40.83082811,-73.91148179,Bronx,2023-10-16 13:15:00,Passed
Initial,1,BANK STREET,10014,40.73624759,-74.0079205,Manhattan,2023-04-24 13:01:00,Passed
Initial,1,WEST 143 STREET,10030,40.82009235,-73.93942456,Manhattan,2023-09-22 13:00:00,Passed
Compliance,3,STUYVESANT AVENUE,11221,40.69096743,-73.93366099,Brooklyn,2023-10-31 13:05:00,Rat Activity
Initial,2,SOUTHERN BOULEVARD,10454,40.8071329,-73.90819734,Bronx,2023-08-28 14:00:00,Passed
Compliance,3,KINGSTON AVENUE,11213,40.67181341,-73.94198227,Brooklyn,2023-08-01 10:08:00,Rat Activity
Initial,3,DEKALB AVENUE,11237,40.70165911,-73.92184246,Brooklyn,2023-02-15 11:40:00,Passed
Initial,1,PARK TERRACE WEST,10034,40.87166283,-73.91690517,Manhattan,2023-08-29 12:43:00,Passed
Initial,3,JAMAICA AVENUE,11207,40.6782597,-73.89723511,Brooklyn,2023-03-17 13:15:00,Rat Activity
Initial,3,GREENE AVENUE,11221,40.69064775,-73.9314761,Brooklyn,2023-08-10 09:01:00,Passed
Initial,2,TELLER AVENUE,10456,40.82776457,-73.91456451,Bronx,2023-03-23 10:57:00,Passed
Initial,3,STERLING PLACE,11213,40.67174426,-73.93584675,Brooklyn,2023-05-05 11:15:00,Rat Activity
Compliance,1,WEST 132 STREET,10027,40.81255993,-73.94314879,Manhattan,2023-07-03 12:30:00,Failed for Other R
Initial,3,SOUTH PORTLAND AVENUE,11217,40.68361667,-73.97387765,Brooklyn,2023-09-18 14:50:00,Rat Activity
Initial,2,MARION AVENUE,10458,40.86687843,-73.88748062,Bronx,2023-05-01 09:57:00,Passed
Initial,1,WEST 138 STREET,10037,40.81529636,-73.93769845,Manhattan,2023-07-12 08:50:00,Passed
Initial,1,WEST 66 STREET,10023,40.77289413,-73.97990439,Manhattan,2023-07-18 11:39:00,Passed
Initial,4,31 AVENUE,11106,40.76722562,-73.92963527,Queens,2023-06-05 16:00:00,Passed
Compliance,1,WEST 48 STREET,10036,40.76273995,-73.99105474,Manhattan,2023-09-27 09:10:00,Rat Activity
Initial,1,EAST BROADWAY,10002,40.7137845,-73.99328338,Manhattan,2023-12-07 10:10:00,Passed
Initial,1,WEST 187 STREET,10033,40.85228774,-73.92915093,Manhattan,2023-10-30 12:57:00,Passed
Initial,3,TROUTMAN STREET,11206,40.70086471,-73.92847937,Brooklyn,2023-10-18 09:14:00,Rat Activity
Compliance,1,EAST 101 STREET,10029,40.78933675,-73.94931155,Manhattan,2023-08-03 13:56:00,Passed
Compliance,1,EAST 123 STREET,10035,40.80328048,-73.93885838,Manhattan,2023-09-26 12:14:00,Passed
Initial,1,RIVERSIDE DRIVE,10023,40.78104951,-73.98451661,Manhattan,2023-09-08 12:50:00,Passed
Initial,4,58 STREET,11377,40.74301461,-73.90721783,Queens,2023-02-13 10:01:00,Rat Activity
Initial,2,GRANT AVENUE,10456,40.83024482,-73.91694625,Bronx,2023-04-05 15:26:00,Passed
Initial,1,WEST 132 STREET,10027,40.81268634,-73.94345576,Manhattan,2023-11-03 11:09:00,Passed
Initial,3,VAN BUREN STREET,11221,40.69285351,-73.92541202,Brooklyn,2023-06-12 11:35:00,Passed
Initial,1,2 AVENUE,10003,40.73144362,-73.98560702,Manhattan,2023-04-06 13:33:00,Passed
Initial,4,BEACH   97 STREET,11693,40.58513635,-73.81891899,Queens,2023-10-17 08:00:00,Passed
Initial,2,TELLER AVENUE,10456,40.83356961,-73.91083488,Bronx,2023-12-06 11:20:00,Passed
Initial,1,WEST 152 STREET,10039,40.82692322,-73.93793323,Manhattan,2023-08-14 09:57:00,Rat Activity
Initial,1,WOOSTER STREET,10012,40.72498883,-74.0004149,Manhattan,2023-05-24 14:16:00,Passed
Initial,1,WEST 84 STREET,10024,40.78439557,-73.97128495,Manhattan,2023-08-03 09:55:00,Rat Activity
Initial,2,EAST 180 STREET,10457,40.84729716,-73.88712712,Bronx,2023-12-19 09:31:00,Passed
Compliance,2,ROSEDALE AVENUE,10472,40.83292075,-73.86949509,Bronx,2023-08-21 09:00:00,Passed
Initial,2,PARK AVENUE,10458,40.85715972,-73.89364627,Bronx,2023-09-13 14:04:00,Passed
Initial,1,EAST 84 STREET,10028,40.77605584,-73.95149889,Manhattan,2023-10-13 13:33:00,Passed
Initial,2,HUGHES AVENUE,10457,40.85236229,-73.8882463,Bronx,2023-11-14 15:40:00,Passed
Compliance,2,BRUCKNER BOULEVARD,10459,40.81689208,-73.89410828,Bronx,2023-12-28 09:40:00,Passed
Initial,2,ARNOW AVENUE,10469,40.8674863,-73.84597271,Bronx,2023-03-07 12:28:00,Passed
Initial,1,WEST 147 STREET,10031,40.82682087,-73.9473389,Manhattan,2023-01-24 11:13:00,Failed for Other R
Initial,1,ST NICHOLAS AVENUE,10026,40.8010692,-73.9525389,Manhattan,2023-04-05 12:32:00,Rat Activity
Initial,3,GREENE AVENUE,11221,40.69016709,-73.93565587,Brooklyn,2023-11-08 15:38:00,Rat Activity
Initial,4,MADISON STREET,11385,40.70023524,-73.9079484,Queens,2023-07-31 08:20:00,Passed
Initial,1,WEST 82 STREET,10024,40.78307279,-73.97209077,Manhattan,2023-09-12 11:35:00,Passed
Initial,1,WEST 72 STREET,10023,40.77697244,-73.9777476,Manhattan,2023-07-24 15:25:00,Passed
Initial,1,ST MARKS PLACE,10003,40.72818023,-73.9867226,Manhattan,2023-11-13 11:55:00,Passed
Initial,2,KENNELLWORTH PLACE,10465,40.84653145,-73.82210105,Bronx,2023-01-18 15:10:00,Passed
Initial,2,TRINITY AVENUE,10456,40.82110796,-73.90672193,Bronx,2023-08-30 12:01:00,Passed
Compliance,1,GREENWICH STREET,10013,40.71737984,-74.01070316,Manhattan,2023-07-06 13:12:00,Passed
Initial,2,GRAND AVENUE,10453,40.85474632,-73.90869891,Bronx,2023-07-17 15:10:00,Passed
Initial,1,LEXINGTON AVENUE,10029,40.79273321,-73.94592859,Manhattan,2023-09-19 11:29:00,Rat Activity
Initial,1,CANAL STREET,10013,40.71736387,-73.99900796,Manhattan,2023-12-04 11:46:00,Passed
Initial,1,WEST 146 STREET,10031,40.82492032,-73.94481836,Manhattan,2023-11-17 10:12:00,Passed
Initial,1,WEST 144 STREET,10031,40.82612567,-73.95181275,Manhattan,2023-11-24 14:50:00,Passed
Compliance,2,EAST 138 STREET,10454,40.80734397,-73.91875941,Bronx,2023-07-25 10:35:00,Rat Activity
Compliance,2,EAST 166 STREET,10456,40.83017171,-73.91456502,Bronx,2023-10-27 15:00:00,Passed
Initial,3,HERKIMER STREET,11216,40.67971448,-73.95132767,Brooklyn,2023-02-27 10:06:00,Passed
Initial,1,EAST   89 STREET,10128,40.77871113,-73.94777789,Manhattan,2023-04-21 12:15:00,Passed
Initial,1,3 AVENUE,10029,40.79505067,-73.94211643,Manhattan,2023-08-11 11:19:00,Passed
Compliance,1,EAST 78 STREET,10075,40.77243421,-73.95506861,Manhattan,2023-05-12 09:37:00,Passed
Initial,1,PELL STREET,10013,40.71479749,-73.99790057,Manhattan,2023-12-04 15:59:00,Passed
Initial,3,PARK PLACE,11216,40.67337036,-73.9491657,Brooklyn,2023-12-05 15:25:00,Rat Activity
Initial,4,HORACE HARDING EXPRESSWAY,11368,40.73510512,-73.86178869,Queens,2023-01-27 09:20:00,Passed
Initial,1,MULBERRY STREET,10013,40.71488534,-73.99961763,Manhattan,2023-08-03 14:37:00,Passed
Compliance,4,MYRTLE AVENUE,11385,40.69990588,-73.9079741,Queens,2023-09-07 08:35:00,Passed
Initial,1,LEXINGTON AVENUE,10035,40.80072303,-73.94009241,Manhattan,2023-05-25 12:30:00,Rat Activity
Initial,3,NOSTRAND AVENUE,11216,40.67289597,-73.9502043,Brooklyn,2023-10-13 09:30:00,Rat Activity
Initial,3,DEAN STREET,11216,40.67675134,-73.94785443,Brooklyn,2023-02-27 13:58:00,Passed
Compliance,3,BEDFORD AVENUE,11216,40.6725354,-73.95438273,Brooklyn,2023-08-01 15:50:00,Passed
Initial,4,GROVE STREET,11385,40.70341306,-73.91062373,Queens,2023-03-20 16:10:00,Rat Activity
Initial,4,MYRTLE AVENUE,11385,40.69994675,-73.90759536,Queens,2023-07-31 11:54:00,Passed
Initial,1,WEST 135 STREET,10037,40.81357919,-73.93964366,Manhattan,2023-08-04 13:56:00,Failed for Other R
Initial,1,EAST 109 STREET,10029,40.79217315,-73.94012541,Manhattan,2023-11-17 12:11:00,Passed
Initial,1,WEST 189 STREET,10040,40.85358004,-73.92838682,Manhattan,2023-10-30 14:20:00,Passed
Initial,3,UNDERHILL AVENUE,11238,40.67586897,-73.96641804,Brooklyn,2023-10-31 14:20:00,Passed
Initial,4,35 STREET,11103,40.76905212,-73.91522136,Queens,2023-11-06 11:10:00,Rat Activity
Initial,3,METROPOLITAN AVENUE,11211,40.71463082,-73.93993561,Brooklyn,2023-05-24 11:40:00,Rat Activity
Initial,3,KINGS HIGHWAY,11234,40.63327235,-73.92935553,Brooklyn,2023-01-26 12:20:00,Rat Activity
Initial,2,ARTHUR AVENUE,10458,40.8550848,-73.88797059,Bronx,2023-04-26 12:00:00,Passed
Initial,2,BEAUMONT AVENUE,10458,40.85480924,-73.88411397,Bronx,2023-12-20 14:39:00,Passed
Initial,3,BEDFORD AVENUE,11216,40.67519746,-73.95344357,Brooklyn,2023-05-03 08:07:00,Passed
Compliance,2,ANDREWS AVENUE NORTH,10468,40.8609487,-73.90780463,Bronx,2023-06-28 08:00:00,Rat Activity
Compliance,1,WEST  172 STREET,10032,40.84489478,-73.94128497,Manhattan,2023-09-20 12:55:00,Rat Activity
Initial,4,57 STREET,11377,40.74291104,-73.90812739,Queens,2023-02-23 09:30:00,Rat Activity
Initial,1,PIKE STREET,10002,40.71229403,-73.99237093,Manhattan,2023-10-11 09:55:00,Rat Activity
Initial,1,AVENUE A,10009,40.72892333,-73.98142586,Manhattan,2023-07-12 10:12:00,Passed
Initial,1,BOWERY,10002,40.71878828,-73.99465732,Manhattan,2023-09-14 09:52:00,Passed
Initial,1,SEVENTH AVENUE,10001,40.7451051,-73.99491865,Manhattan,2023-11-27 12:39:00,Failed for Other R
Initial,3,MELROSE STREET,11206,40.70182898,-73.92986686,Brooklyn,2023-08-15 14:29:00,Rat Activity
Initial,1,WEST 139 STREET,10030,40.8175791,-73.94123329,Manhattan,2023-06-14 15:48:00,Rat Activity
Compliance,2,WEBSTER AVENUE,10456,40.83292062,-73.90926741,Bronx,2023-10-10 09:28:00,Passed
Initial,1,WEST  108 STREET,10025,40.79946887,-73.95934842,Manhattan,2023-11-15 13:25:00,Rat Activity
Initial,1,ALLEN STREET,10002,40.72092061,-73.9895019,Manhattan,2023-09-21 14:34:00,Passed
Initial,1,MADISON STREET,10038,40.71192373,-73.99823252,Manhattan,2023-10-10 11:35:00,Rat Activity
Compliance,4,58 AVENUE,11379,40.72676224,-73.88258405,Queens,2023-09-25 10:05:00,Passed
Initial,1,WEST 139 STREET,10030,40.817362,-73.94070962,Manhattan,2023-11-03 10:05:00,Rat Activity
Initial,3,GREENE AVENUE,11237,40.70120515,-73.9164296,Brooklyn,2023-12-04 09:39:00,Rat Activity
Compliance,3,PARK PLACE,11216,40.67335653,-73.94892418,Brooklyn,2023-12-26 12:18:00,Rat Activity
Compliance,3,LAFAYETTE AVENUE,11216,40.69029127,-73.94776447,Brooklyn,2023-10-20 12:16:00,Rat Activity
Initial,3,MARCY AVENUE,11206,40.69502937,-73.94912749,Brooklyn,2023-09-21 15:40:00,Rat Activity
Compliance,2,PARK AVENUE,10458,40.85944726,-73.89196517,Bronx,2023-12-19 16:20:00,Passed
Compliance,3,DEAN STREET,11238,40.67807569,-73.95786162,Brooklyn,2023-09-12 14:30:00,Rat Activity
Initial,1,WEST 122 STREET,10027,40.80910668,-73.95469336,Manhattan,2023-12-05 09:45:00,Rat Activity
Compliance,3,LINCOLN ROAD,11225,40.66170204,-73.94855107,Brooklyn,2023-09-20 15:25:00,Passed
Initial,3,HART STREET,11221,40.69658093,-73.92978946,Brooklyn,2023-10-04 12:21:00,Passed
Compliance,3,VANDERBILT AVENUE,11238,40.67915775,-73.96830917,Brooklyn,2023-07-07 15:14:00,Rat Activity
Initial,3,NOSTRAND AVENUE,11205,40.69003216,-73.95148959,Brooklyn,2023-12-07 08:00:00,Rat Activity
Initial,1,WEST 207 STREET,10034,40.86875692,-73.92190564,Manhattan,2023-08-29 14:34:00,Passed
Initial,3,Tompkins Avenue,11216,40.68605453,-73.94444334,Brooklyn,2023-10-05 13:15:00,Passed
Compliance,4,PERSHING CRESCENT,11435,40.71205066,-73.81603707,Queens,2023-10-20 15:00:00,Passed
Initial,2,EAST  188 STREET,10458,40.858282,-73.8903909,Bronx,2023-12-13 10:15:00,Rat Activity
Compliance,5,YORK TERRACE,10301,40.64470259,-74.08895139,Staten Island,2023-12-08 10:40:00,Passed
Compliance,1,BEEKMAN PLACE,10022,40.75378413,-73.96446563,Manhattan,2023-07-17 14:18:00,Rat Activity
Initial,1,VERMILYEA AVENUE,10034,40.86633046,-73.92173134,Manhattan,2023-08-28 12:50:00,Passed
Initial,1,WEST 150 STREET,10031,40.82870591,-73.94606185,Manhattan,2023-09-26 10:09:00,Passed
Initial,1,FREDRICK DOUGLASS BL,10039,40.82444071,-73.94075387,Manhattan,2023-12-08 15:40:00,Passed
Initial,2,PLIMPTON AVENUE,10452,40.84184586,-73.92345892,Bronx,2023-10-10 10:18:00,Rat Activity
Compliance,3,JAY STREET,11201,40.69322016,-73.98725968,Brooklyn,2023-09-18 10:25:00,Rat Activity
Initial,3,MCKENNY STREET,11201,40.70182004,-73.99319082,Brooklyn,2023-10-17 16:10:00,Passed
Initial,1,FAIRVIEW AVENUE,10040,40.85728279,-73.92855634,Manhattan,2023-10-31 16:13:00,Rat Activity
Initial,1,SHERMAN AVENUE,10034,40.86407896,-73.924601,Manhattan,2023-08-23 14:15:00,Passed
Initial,3,PULASKI STREET,11206,40.69358597,-73.93863481,Brooklyn,2023-11-06 11:06:00,Passed
Compliance,4,50 STREET,11377,40.74586648,-73.91434513,Queens,2023-09-18 12:37:00,Passed
Initial,2,UNION AVENUE,10459,40.82025939,-73.90287889,Bronx,2023-09-22 16:25:00,Passed
Compliance,2,ANDREWS AVENUE SOUTH,10453,40.85298853,-73.91431871,Bronx,2023-06-29 12:35:00,Passed
Initial,3,PACIFIC STREET,11216,40.67745332,-73.94636852,Brooklyn,2023-10-31 14:32:00,Passed
Initial,2,MARION AVENUE,10458,40.86507239,-73.89031097,Bronx,2023-02-03 11:59:00,Passed
Compliance,3,PUTNAM AVENUE,11216,40.68452085,-73.94579673,Brooklyn,2023-05-16 14:42:00,Rat Activity
Initial,2,FINDLAY AVENUE,10456,40.83034677,-73.91375536,Bronx,2023-12-04 10:56:00,Passed
Initial,1,EAST   85 STREET,10028,40.77673091,-73.95118066,Manhattan,2023-01-13 15:54:00,Rat Activity
Initial,1,RUTGERS STREET,10002,40.71274948,-73.98998294,Manhattan,2023-09-13 12:04:00,Passed
Initial,2,PLIMPTON AVENUE,10452,40.84198579,-73.92337925,Bronx,2023-12-12 12:20:00,Passed
Initial,2,ANDREWS AVENUE NORTH,10468,40.86231731,-73.90655183,Bronx,2023-05-10 09:09:00,Rat Activity
Initial,1,EAST 118 STREET,10035,40.80164212,-73.9447691,Manhattan,2023-09-15 15:06:00,Passed
Initial,2,STRANG AVENUE,10466,40.89199134,-73.83421497,Bronx,2023-03-27 08:00:00,Failed for Other R
Compliance,4,111 STREET,11368,40.75578989,-73.85747918,Queens,2023-10-31 10:00:00,Passed
Initial,2,GERARD AVENUE,10452,40.83702053,-73.91932294,Bronx,2023-12-04 13:03:00,Rat Activity
Initial,1,EAST 122 STREET,10035,40.80224544,-73.93835004,Manhattan,2023-02-22 08:44:00,Passed
Initial,2,ANDERSON AVENUE,10452,40.83672439,-73.92376479,Bronx,2023-12-08 09:46:00,Rat Activity
Initial,2,WALTON AVENUE,10452,40.83587289,-73.91883647,Bronx,2023-01-05 09:07:00,Passed
Initial,1,ST NICHOLAS AVENUE,10030,40.82106185,-73.9461584,Manhattan,2023-04-11 10:47:00,Passed
Initial,3,LEWIS AVENUE,11221,40.68945657,-73.93633086,Brooklyn,2023-11-08 10:20:00,Passed
Initial,1,MADISON AVENUE,10029,40.7950729,-73.94844038,Manhattan,2023-12-08 15:16:00,Failed for Other R
Initial,1,EAST 92 STREET,10128,40.78295911,-73.9520066,Manhattan,2023-10-03 12:07:00,Passed
Initial,4,SKILLMAN AVENUE,11377,40.74623208,-73.91509172,Queens,2023-12-07 14:45:00,Passed
Compliance,2,WEBB AVENUE,10468,40.87306077,-73.90071149,Bronx,2023-08-24 15:20:00,Rat Activity
Compliance,1,EAST 128 STREET,10035,40.80745245,-73.93876422,Manhattan,2023-08-21 15:23:00,Passed
Initial,1,WEST 189 STREET,10040,40.85445411,-73.93041743,Manhattan,2023-10-27 08:23:00,Passed
Initial,2,DAVIDSON AVENUE,10453,40.85303948,-73.90918925,Bronx,2023-07-11 14:02:00,Rat Activity
Compliance,1,AVENUE A,10009,40.72343986,-73.98541755,Manhattan,2023-03-06 16:10:00,Failed for Other R
Initial,3,STERLING PLACE,11238,40.6736267,-73.95865394,Brooklyn,2023-06-14 15:18:00,Passed
Compliance,2,TINTON AVENUE,10456,40.81978026,-73.90430671,Bronx,2023-12-01 08:30:00,Passed
Compliance,3,ST MARKS AVENUE,11213,40.6740873,-73.92947435,Brooklyn,2023-12-21 09:50:00,Rat Activity
Initial,2,GRAND CONCOURSE,10458,40.86008716,-73.89840637,Bronx,2023-08-09 13:16:00,Passed
Initial,3,MYRTLE AVENUE,11237,40.69880478,-73.91823943,Brooklyn,2023-10-12 13:30:00,Rat Activity
Initial,1,FREDRICK DOUGLASS BL,10039,40.82833949,-73.93790299,Manhattan,2023-11-14 15:46:00,Failed for Other R
Compliance,1,WEST  152 STREET,10039,40.8269507,-73.93799824,Manhattan,2023-12-01 09:10:00,Failed for Other R
Compliance,4,60 STREET,11385,40.70143522,-73.89879334,Queens,2023-12-29 09:55:00,Passed
Initial,1,WEST 122 STREET,10027,40.80608164,-73.94746374,Manhattan,2023-07-12 14:35:00,Passed
Initial,1,WEST 139 STREET,10030,40.81920865,-73.94510492,Manhattan,2023-11-13 11:12:00,Passed
Initial,1,BOWERY,10002,40.71872515,-73.99468619,Manhattan,2023-09-14 09:47:00,Passed
Compliance,1,9 AVENUE,10019,40.76259161,-73.98958916,Manhattan,2023-10-20 09:55:00,Passed
Compliance,3,SOUTH 4 STREET,11249,40.71252214,-73.96465725,Brooklyn,2023-10-25 11:00:00,Passed
